"i","lambda0","lambda1","mu0","mu1","q01","q10","p"
221,0.109816371077848,0.152291819770526,0.00694376257229278,0.000110236203059347,0.000424741118930805,0.0096599069268397,-1602.95351381541
222,0.11106144844618,0.124478418435115,0.00487045674976902,0.000246751772748989,0.000529523842624973,0.00941716034505485,-1605.98793405651
223,0.105055423392359,0.17455071163081,0.00501975007444166,0.0287898971601523,0.000412854643372332,0.0052248009886274,-1603.92220732731
224,0.109572383687838,0.165855272781231,0.00598580275020231,0.0216937809029064,0.000461315485860791,0.00630865480047367,-1603.59671903617
225,0.107165536554611,0.16625283936081,0.00313178519518169,0.0395891384701828,0.000374100883137955,0.0080750223191529,-1604.46470715097
226,0.107251185524544,0.172294037975746,0.00615204384802704,0.0352936833001837,0.000239989220337404,0.0031738953144229,-1604.36430532
227,0.113466458818394,0.172120073965432,0.00808742598170821,0.0350195719857728,0.000501418148258173,0.00899732974141256,-1605.8426817156
228,0.106754425571005,0.192521998051527,0.00719418280212584,0.0531437719735608,0.000216266723123553,0.00635715538944212,-1605.58187982066
229,0.111184302779851,0.186450206840687,0.00109910205543321,0.0488508655596662,0.000321257109515023,0.00462651794011749,-1606.73184236317
230,0.103610237336054,0.192409031072326,0.00229733514158814,0.0669151784955034,0.00067129243256861,0.0100952491492343,-1606.88074556623
231,0.103027977256666,0.185083044901983,0.00187502474901571,0.026843001988611,0.000442305433970264,0.0089218483604441,-1604.40006965483
232,0.102651661331915,0.171709892802795,0.00182449307471391,0.0266809534462931,0.000488318413290376,0.0026173951710123,-1604.37201739971
233,0.106984783550662,0.177134172219323,0.00078929762034643,0.0423669231813066,0.000435218545679029,0.00146546372670137,-1605.62098778702
234,0.103572976754796,0.189231573644245,0.00194721072028396,0.0495457641153687,0.000730705555987508,0.0166290795792087,-1608.13264768146
235,0.107413386551369,0.177654602633042,0.00505677992924461,0.0122626330500657,0.00100466087334687,0.0177203672236165,-1610.54358991078
236,0.105269405759826,0.176420787059175,0.00359061748947033,0.00695689175838226,0.00056693880014858,0.00502248757289221,-1605.55568368461
237,0.103823354412012,0.181113704237675,0.00140981189886613,0.029902671641707,0.00030592677878748,0.00968718366158219,-1603.58702052807
238,0.107284174390209,0.173254580179148,0.000968758816690071,0.0217614138022917,0.0002850170314242,0.00520156415462551,-1603.17986604661
239,0.104747376469266,0.152314690535379,0.00036564634424623,0.0250144880191113,0.000369816767511224,0.00437619041132555,-1603.15319991816
240,0.105028250504924,0.16613248580408,8.60177784329232e-06,0.036053351149152,0.000481460304340258,0.0086458089668996,-1603.9641300719
241,0.103087575112901,0.176526597799436,0.00124601061386595,0.0287442333270157,0.000449234051064854,0.00418680652032829,-1603.4953131325
242,0.106216655677936,0.175606576482001,0.00323750036978376,0.0293456969967842,0.000518818661972598,0.00851585144469022,-1603.95984479015
243,0.107341121781301,0.185557053292504,0.00393535406039182,0.0684815480596812,0.000449853093510275,0.0116636338845747,-1607.70028861175
244,0.107508362001899,0.196157808254208,0.0058202934261624,0.0602091452771291,0.000413828753619982,0.00364484166712975,-1605.33060182299
245,0.107375064755134,0.209560147479765,0.00846363967560009,0.0797179086684455,0.000209083599253876,0.00889989581815531,-1608.02030386272
246,0.110246686803708,0.201570768506891,0.00495659516530864,0.0811224152072629,0.000463364979877687,0.00424215535485905,-1606.84854017144
247,0.11018829430194,0.205673390699282,0.0116792806234954,0.0608401973480728,0.000289145488474571,0.00416162236348938,-1606.86089876741
248,0.112556853438577,0.202996381357288,0.00902230094049084,0.0433879228766613,0.000254631950749396,0.00172270000772719,-1608.21697528831
249,0.110724832507596,0.208520312948433,0.00729026780384155,0.0845641296182789,0.000670337215536109,0.00791885655077748,-1607.86239149692
250,0.110082959336678,0.209878761522768,0.00553345535808324,0.0685551393252612,0.000838177900072124,0.0072342376828017,-1608.23277462937
251,0.111213784540368,0.208188042481725,0.0100707745442713,0.07674895333693,0.000799428085951202,0.0111314306344154,-1609.22004927946
252,0.108804227069838,0.217433256155919,0.010915048761579,0.0602164062101737,5.78077115050019e-05,0.0104215197438073,-1611.81019717612
253,0.108347416365514,0.185003555570129,0.00668666916451156,0.0451344361870179,0.000294910977672503,0.00391771904735439,-1604.57721562344
254,0.106914406816015,0.198622280308282,0.00230283173846262,0.0355304965040669,0.000325423164307663,0.00695308217795163,-1605.14446074511
255,0.109523689190748,0.168709297699284,0.00706143753059102,0.0119220220452303,0.000137787589352597,0.00825796321271011,-1604.08746038831
256,0.105364985821559,0.169021230701971,0.00567484491398014,0.0339118636256745,0.000159493701923109,0.0058976617408376,-1604.88234432302
257,0.105071102651984,0.183676968036526,0.00304824889939505,0.0328677633014451,0.000345702407205072,0.00773871169756009,-1603.72455551124
258,0.106736619743597,0.161571194596533,0.00108189943398975,0.0405738503989505,0.000502094634000572,0.00753894327805605,-1605.09154892661
259,0.107212955048467,0.18708080203636,0.000348748548428855,0.0347214413440341,0.000450917729771984,0.0061479317605713,-1604.46854364464
260,0.103101587253256,0.178595793491308,0.00353663305706878,0.0156322035400169,0.000279856495433968,0.00959082281488902,-1604.32470421221
261,0.104815378437584,0.155688260333683,0.00312147856037701,0.0241191028063123,0.000383963631726082,0.0114996179176927,-1604.40178919649
262,0.106357325932185,0.151647855438685,0.00732975365579689,0.00912985789563519,0.000371777284895555,0.0139814356803622,-1604.79317850839
263,0.105165911414222,0.14607809508073,0.002352580810343,0.00443225782395386,0.000232005978429653,0.00535128716152519,-1601.79661914152
264,0.107285771128828,0.156123301773865,1.45248867810774e-05,0.0116713261757022,0.000252197782435429,0.00791364388985537,-1602.80701634271
265,0.104545050123917,0.173480861900018,0.0028301378338631,0.0134084091073775,0.000198826103888258,0.00381434758429488,-1603.54182426335
266,0.105132626282959,0.164179112570088,0.00282899766547115,0.00942349506706909,0.000336850716760526,0.0128034663160369,-1603.27261263613
267,0.105744652031415,0.168340232733375,0.000823297631798608,0.0121569270476917,0.000260969935638916,0.00357959547561343,-1602.76331753627
268,0.100746987608215,0.162636567018519,0.00222603517212519,0.0199843214264466,0.000516273263762947,0.00962497280789406,-1604.81344866002
269,0.102966628656047,0.159311823949296,0.00410966016775973,0.0212189338890838,0.000500660856841335,0.00608864631435448,-1604.2581072967
270,0.109302103528709,0.174434207971681,0.00109396993503467,0.0282682362698159,0.000530257141364852,0.00722986093762141,-1604.99911305898
271,0.099132168039839,0.165480768576856,0.000140737316216355,0.00847333129508344,0.00011549062491475,0.00703313221706893,-1604.43969875717
272,0.106727274511787,0.163183271068555,0.00506832806648271,0.015493666086073,0.000632714453019346,0.00526209205272437,-1604.25602832737
273,0.106800239981741,0.15908400266331,0.00167008890522881,0.0101558206860276,9.31878750971913e-05,0.00467411024238155,-1603.9768588724
274,0.106826326768352,0.157133210388653,0.00478349218815605,0.0070219420865845,0.000357078227039336,0.00804936279783144,-1602.38333302801
275,0.109280340514854,0.135417801256487,0.00620972701641394,0.004156259732644,0.000353283718248514,0.00326133887466451,-1603.47823143374
276,0.109044391946677,0.16439437611844,0.00273974393737359,0.0207787550433497,0.00043313248751979,0.00373566219899385,-1603.74395472715
277,0.104765869280845,0.159135310332164,0.0026249983305422,0.00344237377479671,8.99031595920222e-05,0.00684591648154991,-1603.62435317952
278,0.10340697771569,0.145543054685288,0.00588789604988199,0.00413261530469702,6.2157222989046e-05,0.00448433095973863,-1606.59828117818
279,0.103689201895216,0.148863095716282,0.00506816771031227,0.0105009190100952,0.000554902130048921,0.00443450470305927,-1604.46974732398
280,0.107093276876632,0.138592589762495,0.00590235817901149,0.0056885400394395,0.000583510349554579,0.00847933841982546,-1604.20132453932
281,0.108720064088848,0.152313140009334,0.00100240914721306,0.0149126077898393,0.000578150502661926,0.0124725682836166,-1605.47974421499
282,0.0979344257539054,0.164138809282627,0.0008084246660999,0.0179863736824838,0.000605977396631333,0.0134142653795423,-1607.18926984533
283,0.103721898282609,0.159220029852405,0.00156892610048944,0.0252730123249186,0.000242974071291347,0.0125218623657127,-1604.54537401645
284,0.102714240341112,0.16914907723189,0.000718764524966488,0.0331646874332273,0.000419221364140749,0.00821498435316742,-1603.42348040748
285,0.109994113012128,0.173155337771298,0.000643332826853654,0.016162129161429,0.000428060313464943,0.00852866354299944,-1605.3269821157
286,0.106151911801444,0.154833907167279,0.00279757049499767,0.00866409176116294,0.000473777968182314,0.00424485434509979,-1602.60387252062
287,0.101647933397765,0.152204352599846,0.00330862649498222,0.000671457536857668,0.000293073549890313,0.00384683898271724,-1603.23290524441
288,0.110653977368465,0.152384729003283,0.00495155770519284,0.000484059577141234,0.00022156561527036,0.0119932834993844,-1603.648884567
289,0.103737092741471,0.144464292441605,0.000600168876344461,0.00171032626686534,0.000550460106085985,0.00546340270319436,-1602.24946751155
290,0.0981456965799552,0.134681331524706,0.000436483880298789,0.00500758677795463,0.000216730866216892,0.00488284461306452,-1604.95354845889
291,0.0975468083914969,0.145973509462071,0.000445638486511367,0.00203090379952106,0.000479001232531496,0.00801004782022532,-1604.7720613686
292,0.106581051626852,0.158840006109137,0.00202448574244635,0.0064765473313695,0.000133738975971364,0.0161302609244718,-1605.11014506756
293,0.104285899067432,0.164696890481052,0.00034666479410483,0.0197642107271559,0.000617103729663168,0.0031047139456929,-1603.88446802517
294,0.1021573936055,0.165438877024246,0.00144566214655343,0.0201452054389024,0.000608599659340148,0.00259620242885656,-1604.83621547913
295,0.107178593717093,0.165427171092443,0.00408836550496439,0.00654797949309579,0.000102413924475915,0.00562305826713167,-1603.92647487357
296,0.103214517427863,0.156686344169221,0.00257484565186241,0.000504153528149049,0.000349325234029848,0.00415816831573397,-1602.43046946036
297,0.103159043575255,0.154663654790459,0.00131863148741885,0.00290819314398895,0.000327026902066937,0.0222555135954148,-1605.82166583839
298,0.102304455600643,0.151702022166193,0.00144572641152574,0.000517994029286083,0.000378687399912003,0.00119565278590045,-1604.4255905347
299,0.107137577221853,0.143539184402936,0.00177808683044303,0.00440148206805698,0.000392492922767233,0.00567961725509837,-1602.17351849663
300,0.104539404259069,0.154136682258647,0.00226144164380167,0.00855888841085528,0.000330609102698941,0.00604185617250121,-1601.85324200533
301,0.107558881072709,0.149533386140973,0.00617664148799023,0.0132429897017595,0.000466588710502626,0.00550027624622071,-1603.29160005762
302,0.108668101885983,0.14936322519988,0.00311943821927482,0.00578738077404807,0.000199717168779556,0.011806350091884,-1603.71079921011
303,0.105006755258329,0.150259578076447,0.0037217724429959,0.00362785347274718,0.000306711491442792,0.00309317887020854,-1602.43016373741
304,0.105902028681892,0.138121179233976,0.00182138196560015,0.0120996535406005,0.000330008347579054,0.00740270059615467,-1603.4730856029
305,0.103291107933536,0.144463978030868,0.000738031780231168,0.00988234242774098,0.000171527236978081,0.0103808142216068,-1603.5598514488
306,0.10470152059648,0.170359952629875,0.00204942823792247,0.0231502269556619,0.000184941675113139,0.00362701317303961,-1603.29610417761
307,0.103286743709452,0.178220050954647,0.00214746187073609,0.0244284145529391,0.000241895182483035,0.00415969637557685,-1603.56238962905
308,0.108171652465863,0.156986899770007,0.00178490172277792,0.0243404703867127,0.000589204925939098,0.00335176525879442,-1604.54420414898
309,0.102923178238563,0.165298448061915,0.0049594569760424,0.0315011092519945,0.000450318449493092,0.00721737334377464,-1605.17288809371
310,0.104268373520229,0.167703832908535,0.00543811024241007,0.0176448977120783,0.000194029255608042,0.00469736457117216,-1603.9925420664
311,0.103909315325959,0.166490956012298,0.00386833365990148,0.0210613539226284,0.000168765753348426,0.00857347970183805,-1603.94008826938
312,0.105500701185869,0.172713639543678,0.00107769705195484,0.0210979266695519,0.000436372803599702,0.00932361994811328,-1603.24420179655
313,0.104620608289299,0.156000415043934,0.000559287880571986,0.0117946019367304,0.000406543616553866,0.0105426386441335,-1602.58479144875
314,0.1062562236237,0.152513649142989,0.00585921565613088,0.0033396404104969,0.000172374392508184,0.00442645920685413,-1602.78534637165
315,0.106782610361642,0.157990286680222,0.00669334815094466,0.00498724231774085,0.000435830292929607,0.00643973836713578,-1603.14416117932
316,0.106377117437942,0.155656951273894,0.00654408054815946,0.0179154805598266,0.000489496899815564,0.00341093540630691,-1604.2130040475
317,0.106284584218591,0.140077015661328,0.000365557853793357,0.0191646736765311,0.000480794515481193,0.00331164370985977,-1604.58210079849
318,0.106806822196336,0.156308769209388,0.0071366942795878,0.0190579361105229,0.000302179659884861,0.0109488548465183,-1604.3719861821
319,0.107994888925503,0.163421087965702,0.00366689530028724,0.00370397736083772,0.000164718054564401,0.0120350067224412,-1603.71212278122
320,0.104696301355004,0.158429043720778,0.00387457730670856,0.000849565252045193,0.000314645766854041,0.0133353338661243,-1603.21659946328
321,0.110222903812352,0.153288950580953,0.00636742588958987,0.000453095893379845,0.000305373668467123,0.00641228766614373,-1602.3519430813
322,0.107644966683228,0.156128973693439,0.00147884010527816,0.0159127781779209,0.000932050117497557,0.00843556889484891,-1606.24392138148
323,0.104397898735722,0.166891067396894,0.00270409488245473,0.0323530412991093,0.000965265737650291,0.00544654112801118,-1606.64083261087
324,0.106233254438287,0.172923657856918,0.00436433901487823,0.0546260370362845,0.00067879250044767,0.00896011398653611,-1606.86335660537
325,0.108636139727509,0.170052142411768,0.00888012820821717,0.0164919569413441,0.000297780877797715,0.00617203615926475,-1603.71468359222
326,0.108730991581562,0.147058142389478,0.00750931437090033,0.00723844116654132,0.000335864761807166,0.00782893988191603,-1602.8758973124
327,0.109344054386151,0.160564467533724,0.0108235888124207,0.0194017856875693,0.000227621217445459,0.00741871544870444,-1604.29275942777
328,0.107190556106493,0.170778067636736,0.00750257699035036,0.00627724179672219,0.000171553835932338,0.00759657263502738,-1604.10786556125
